platform,komentar,timestamp,sentimen
YouTube,"Intinya jangn pernah kasih panggung untuk si towell buat berkomentar tentang sepak bola indonesia..si towell cuma cari sensasi dan cari panggung,,
Suruh si towel main bola 90 menit,yg ada malah kecengklak 😅😅..sok sok an lo welll well 😅😅",1 tahun yang lalu,
YouTube,"Towell lu knapa sih benci amat keknya sama STY apa lu gak bisa nitipin pemain kek jaman lu waktu dlu masih berada di pengurusan PSSI , apa kerja lu dulu waktu masih di PSSI prestasi apa yg lu dapat ?? Progress apa yg lu lakukan untuk liga di indonesia selain pengaturan skor yg lu dan antek” lu buat ?? Ini PSSI era erik tohir lagi pembenahan atas kebobrokan dan membersihkan borok yg ada di sepakbola indonesia skarang , so kasih waktu jangan ngejudge STY terus bung prestasi yang dia raih bersama timnas skarang sudah termasuk baik , di bandingkan waktu jaman Towel masih di PSSI",1 tahun yang lalu,
YouTube,seng membelah anda bung towel towel,1 tahun yang lalu,
YouTube,"Towel lagi towel lagi
Ruwet",1 tahun yang lalu,
YouTube,Bang Hamdan cerdas..,1 tahun yang lalu,
YouTube,"Seperti wong pinter ini towel, ternyata terjadi gangguan kejiwaan,",1 tahun yang lalu,
YouTube,"Talenta banyak, tapi pendek2, kalo lwn tim2 Timteng dan Asia Timur keok terus, bahkan dgn skor telak, krn lemah bola atas, contoh AG 1986 dgn tim bertaburan bintang spt alm. Ricky Yakob, alm. Ribut Waidi, Rully Nere, Ponirin, dll. Tapi dibantai Korsel 4-0 dan Kuwait 5-0, walau masuk semi final, timnas generasi yg berbeda juga idem, belum lagi vs Suriah 7-1, Bahrain 10-0, Jepang 5-0, dan masih banyak lagi rekor2 menyedihkan lainnya",1 tahun yang lalu (diedit),
YouTube,Si Toyel ini penecah belah antara lokal dengan Keturunan. Maunya si Toyel ini Timnas tdk berkembang.,1 tahun yang lalu,
YouTube,KEK GINI GAK NYERANG PERSONAL STY TRS MAKSUDNYA APA WELY WELY. LUCU,1 tahun yang lalu,
YouTube,Boikot TV2 yg sengaja menaikkan rating dg cara ngasih panggung ke orang2 yg menghambat kemajuan sepak bola Indonesia.,1 tahun yang lalu,
YouTube,Hai toel Lo klo udh ga bisa cari duit di bola udh diem buka usha dagang cilok,1 tahun yang lalu,
YouTube,"Kalau pemain kita bagus ga perlu lah naturalisasi (logika dasar) 

Kalau pemain bagus pelatih jelek, ga bisa melihat potensi atau kelebihan pemain, taktikal dll (logika Dasar)

Narsum yang 1 itu, periode lampau jadi pengurus PSSI, sekarang tidak jadi apa apa, maka dari itu, kontra banget, dia pikir jamanya dia timnas meraih prestasi? Main bagus aja kagak!",1 tahun yang lalu,
YouTube,"Culik aja towel biar gk brisikkkkk,,,klu sya presidennya  udah tnggal nama itu,bacotnya itu bkin kesel,saya setuju naturalisasi,karena kualitasss klu indo bagus dkit dah kaya artis,lihat ronaldo dri umur 17 sampai sekarang masih ok mainnya,klu indo mba pesepak bola yg hebat",1 tahun yang lalu,
YouTube,Toblok... Udh kepalag nyebur dia wkwkwkwkk... Manusia aehhh,1 tahun yang lalu,
YouTube,"Toyel Toyel tdk perlu lokal main bola tdk enak ditonton malas, tapi karna sdh ada keturunan makanya kami nonton Timnas kalau tdk kami tdk mau nonton lokal main buktinya waktu toyel pengurus PSSI kami tdk suka nonton lokal main bola tdk seru mainya berkerumun kerumun .. Kami paling nonton liga Eropa.selama kepengurusanmu Toyel.",1 tahun yang lalu (diedit),
YouTube,Bukan nya bung towel ya yang anti sty ya 😂,1 tahun yang lalu,
YouTube,Sikat saja towell tidk usah banyak,1 tahun yang lalu,
YouTube,Jelas2 dengan adanya sty dan pemain naturalisasi timnas lebih berkembang dan bisa sangat membantu.sebagai suporter timnas yang sejati dan waras.harusnya kita dukung upaya pssi dan pemerintah lakukan untuk timnas kita. bukan malah jadi perdebatan publik.jadi tolonglah media2 jangan lagi undang orang2 yang suka mengkritisi tapi yang gak masuk akal kyak gini.ini secara tidak langsung akan merusak mental dan kosentrasi pemain2 yang lagi bertanding.ayo lah kita dukung timnas kita sama2,1 tahun yang lalu,
YouTube,Boikot Towel boikot towel boikot towel,1 tahun yang lalu (diedit),
YouTube,Wel towel   kelihatan dugu nya,1 tahun yang lalu,
YouTube,orang sakit jiwa seperti Towel ini kan tdk perlu lagi hadir di media. orang ini banyak omong kosongnya,1 tahun yang lalu,
YouTube,"Towel bagian dari orang2 yg prnah gagal membenahi dan memperbaiki persepakbolaan Indonesia
Skrg towel laris manis 😅😅😅",1 tahun yang lalu,
YouTube,Emang bener rata2 mental pemain indo itu mental tempe.. karna datang pelatih dan erick thohir mental itu di up dgn pemain naturalisasi jangan tutupin emang sperti itu lah pemain indonesia kalo bagus ga akan ancur2an timnas dan rangking 170,1 tahun yang lalu,
YouTube,pancen cocot elek kowe kui wel...,1 tahun yang lalu,
YouTube,"Towel orang aneh,pikirannya ga maju maju.saya harap kl pemain di kita ga bisa maju maju lebih baik pakai pemain naturalisasi semua aja.",1 tahun yang lalu,
YouTube,"Towel bs dikirim ke antartika
Towel pernh jd pemain bola
Towel pernah jd pelatih
Atau jd apa kl cuma pengamat bacot doang",1 tahun yang lalu (diedit),
YouTube,Towel motong motong mulu,1 tahun yang lalu,
YouTube,Kami usul om towel .. jd pelatih timnas 23,1 tahun yang lalu,
YouTube,Towel disuruh ngelatih tim aja entah liga dua atau liga 3 kalau dia bisa membawa ke liga 1 bisa deh diakuin omongan dia sesuai dengan hasil dia lah ini omonganya aja ngalor ngidul seolah memojokkan STY dan pemain diaspora saja makin dia begini makin banyak yang ngundang baik via tv atau youtube makin seneng plus cuan juga udah biarin aja jangan digubris baru aja Timnas baik pemain staff dan pelatih beserta jajaran nya udah bekerja maksimal orang macam towel ini bikin timnas tidak bisa maju🙏🙏🙏🙏,1 tahun yang lalu (diedit),
YouTube,"Aneh juga towel, w tnya juga ama lo, ada ga pelatih lokal yg mampu mendongkrak timnas Indonesia minimal masuk  Piala AFC. 3 tim usia masuk Piala Asia,, ada ga towel 

Mending lo dukung aja Timnas  jgn bacot sana sini bgkeee",1 tahun yang lalu,
YouTube,Kalau pelatihan lokal.pretttt apa ada yg mau pemain diaspora yg mau itu pertanyaan bung toekll,1 tahun yang lalu,
YouTube,"Towel nih kacau.. Mau lo apa?

Adanya dukung aja anjeng bgsat",1 tahun yang lalu,
YouTube,Lu yg anti sty towel,1 tahun yang lalu,
YouTube,Towel suruh nglatih timnas wanita aja,1 tahun yang lalu,
YouTube,dari bacotnya bukan masalah naturalisasi tp kebenciaan terhadap STY...,1 tahun yang lalu,
YouTube,Towel harusnya di kasih kesematan jadi pelatih kalo timnas ngk kemana2 di buang saja ke sungai,1 tahun yang lalu,
YouTube,Dan yg kritik marselino itu suporter bukan STY lah kenapa STY yg lu serang kan aneh sekali.,1 tahun yang lalu,
YouTube,Berarti bung towel gak seneng indonesia berhasil,1 tahun yang lalu,
YouTube,Towel stopp soh pintar kamu itu mafia bola,1 tahun yang lalu,
YouTube,"Lah prestasi towel apa sja  waktu dia jadi anggota pssi, dan apa prestasi timnas yg sudah di raih? 
Kami tidak buta sebagai suporter dan sekian bnyak mata pun melihat kemajuan timnas dan mengakui itu.",1 tahun yang lalu,
YouTube,Gw pengen ngomong takut makin nambah terus dosa gw gegara manusia 1 ini,1 tahun yang lalu,
YouTube,Ni si towel bodo membantah terus dasar towel mapia bola,1 tahun yang lalu,
YouTube,"Suruh towel aja jadi pelatih ganti STY

Kata towel kan ada tom haye dll, pelatih siapa saja bisa makanya towel aja yang jadi pelatih",1 tahun yang lalu,
YouTube,Towel.lgi.towel.lagi.👹👹👹☠️🐷,1 tahun yang lalu,
YouTube,Yg emosional itu ente well,1 tahun yang lalu,
YouTube,"Towe nanya ketika dijawab selengean mukanya kemana mana mikir pertanyaan mencla mencle ,semoga segera di azab alloh",1 tahun yang lalu,
YouTube,Hensat KATROK,1 tahun yang lalu,
YouTube,"Kenapa di kasih panggung lg Nguyen Van towel ini 😂, tolong yg kekurangan warga negara, kami pecinta sepakbola Indonesia, dengan ikhlas melepas kewarganegaraan Nguyen Van towel ini.",1 tahun yang lalu,
YouTube,fiks dia Nguyen Van towel.,1 tahun yang lalu,
YouTube,Pecah belah tu gara2 pengamat towel ternyata,1 tahun yang lalu,
YouTube,"Beda level sih,,ngajakin ngomong soal teknis bola, oke dijabanin lha balik lg soal naturalisasi,, wkwkwkwk,, handuk emang mabok",1 tahun yang lalu,
YouTube,Kalo liat orang ini di tv berasa mau gua banting tv nya bikin esmosi,1 tahun yang lalu,
YouTube,"Udah.. Gk usah ribut.. Nanti piala aff kasih saja Timnas pemain liga lokal semua, dan pelatihnya pelatih lokal, dan lihat.. Bisa gk juara di aff. Gt aja ribet.. Bungkam mulut towel itu dengan  cara kabulkan keinginannya dia, kalau gagal habisi si towel tuh.",1 tahun yang lalu,
YouTube,"METRO TV NGAPAIN BAHAS NATURALISASI,NATURALISASI ITU PROSESNYA,DAN MEREKA PUNYA DARAH INDO,CUMA DIINDO NATURALISASI HEBOHHH ,FIFA JUGA DUKUNG UUD JUGA DUKUNG",1 tahun yang lalu,
YouTube,Sini kasih paham Towel. 👎,1 tahun yang lalu,
YouTube,Dasar towel ini BAJINGAN DAN MAFIA. Jangan salahkan rakyat bila akhirnya membakar rumah towel,1 tahun yang lalu,
YouTube,towel tuh t0l0l,1 tahun yang lalu,
YouTube,Tambahi terus... pemain naturalisasi biar si pengamat anti STY panasssss🔥,1 tahun yang lalu,
YouTube,"Narasumber nya timsesnya 01 .. ngerti apa tentang sepakbola Indonesia 😂😂😂😂..di era towel Banyak yang dinaturalisasi coba tanya kan prestasi nya apa,di era towel pelatih timnas mana yang bisa bawa timnas Indonesia masuk semifinal piala Asia",1 tahun yang lalu,
YouTube,Pak Hamdan penjelasan sangat keren!! Kalo berani undang pak Erik Tohir debat sama towel,1 tahun yang lalu,
YouTube,Metro TV emg nyampah demi rating si towel di undang lagi,1 tahun yang lalu,
YouTube,Ngak jelas towel biacaranya.,1 tahun yang lalu,
YouTube,"Kita harus bisa membaca maksud dari program naturalisasi, program ini bermaksud mengangkat rangking Indonesia ke 50 besar dunia.. Setelah target tercapai, maka dengan sendirinya anak anak lokal kita aka diberi kesempatan bermain di liga liga top dunia seperti liga Inggris dan Italia karna syarat bermain di liga top dunia adalah pemain dari negara yang masuk dalam 100 besar dunia.. Baru kemudia diperbaiki kualitas liga 1 , begitu juga dengan wacana banyaknya pemain asing di liga 1 itu juga untuk mengangkat rangking liga 1 di tingkat asia, baru perlahan lahan pemain asing dikurangi dan pemain lokal kualitas nya meningkat karna pada saat itu liga 1 akan bermain di level yg lebih tinggi seperti champions Asia.",1 tahun yang lalu,
YouTube,Mohon maaf sebelum nya. Yng punya acara tv ini metro tv.bisa ngk. Ngk ngundang masalah debat timnas lagi.,1 tahun yang lalu,
YouTube,Ful narualisasi lah... Pemian pemain lokal ... Mental tempe,1 tahun yang lalu,
YouTube,Suruh jadi pelatih aja towel pelatih sepak bola deso,1 tahun yang lalu,
YouTube,Cb cek kalu demam budak ini @towel,1 tahun yang lalu,
YouTube,"Kemaren tv one sekrng metro
Goreng terus 😅😅",1 tahun yang lalu,
YouTube,"Metro tv kalau menurut saya jgn undang towel lagi,nambah nambah suasana GK enak,coba sekali2 tantang dia untuk main,atau jadi pelatih",1 tahun yang lalu,
YouTube,Bung towel itu lucu bangeeet andai punya 7 orang di indonesia kayak dia,1 tahun yang lalu,
YouTube,si towel gk bertaji sama pk Hamdan kalah kelas tu si towel,1 tahun yang lalu,
YouTube,"Bias antara politik dan sepak bola... Ketika lawan politik melakukan hal baik, kubu seberang termasuk media rame rame ikut menjadikan hal itu sebagai hal yg salah",1 tahun yang lalu,
YouTube,Lebih  fair kalo ada pertandingan antara team pemain lokal vs pemain naturalisasi,1 tahun yang lalu,
YouTube,Emang kita udah hebat ?😅....negara hebat sj msh trima naturalisasi....,1 tahun yang lalu,
YouTube,Ini si towel knpa sih di kasih panggung melulu ??? Udah gak usah di kasih tempat orang kaya gini .. gak usah di undang di acara tv.. cari sensasi ... Giliran keluarganya yg di serang netizen malah nyalahin netizen . Mangkanya diem jngn bnyak bacot ...,1 tahun yang lalu,
YouTube,Agak laen towel ini,1 tahun yang lalu,
YouTube,Hebat bung hamedan saluttt🎉🎉🎉,1 tahun yang lalu,
YouTube,Kwe seng membelah,1 tahun yang lalu,
YouTube,"Saya mau belajar ngeraicik bom,saya mau bom rumahnya towel",1 tahun yang lalu,
YouTube,Mati no wae well towell,1 tahun yang lalu,
YouTube,Masih aja ada TV NASIONAL sekelas #metrotv nyari nara sumber gak punya data dan ngomongnya ngaco sok tau bola. Dia kritik PSSI sedangkan dia manta orang pssi era kegelapan dan mafia,1 tahun yang lalu,
YouTube,"Towel ini terlalu mencari-cari, ingin cari panggung.Coba deh jgn direspon, ntar juga capek sendiri gak ada yg peduli, akhirnya berenti dgn sendirinya😂",1 tahun yang lalu,
YouTube,"Menurut saya yg memecah belah itu mulut mu towel
Dan apa susah nya dukung timnas
Mulut mu muter2 menyepelekan peran pelatih 
Sebener nya arah kritik towel itu yg gimana 
Mau nyerang pundit yg lain atau mau kritik timnas",1 tahun yang lalu,
YouTube,"Yg gue bayangin anak nya si towel malu engga yah sama kelakuan orang ini, cumn bikin gaduh udh kaya dia punya prestasi aja,,,",1 tahun yang lalu,
YouTube,Percuma ngomong sama orang yang gak ngerti bola😂🤣,1 tahun yang lalu,
YouTube,ga usah di urus si towel...,1 tahun yang lalu,
YouTube,"Siapapun,dan sehebat apapun pelatihnya kalau mengandalkan pemain2 lokal,gak mungkin bisa masuk,towel mah biarin aja dia ngoceh,coba kira2 kalau towel yg jadi pelatih,dan target masuk piala dunia kalau gagal penggal kepalanya kira2 berani gak towel",1 tahun yang lalu,
YouTube,STASIUN TV MEMANG SENGAJA KOK MANGGIL TOWEL AGAR NAIK LITING...NETIZEN JNGN NONTON LAYAR YOUTUBE MAUPUN TV ADA TOWEL,1 tahun yang lalu,
YouTube,Towel bukan pengamat tapi benci sih ... Kyknya bemci bnget ama STY pdhl sty gk. Kenal doi😂,1 tahun yang lalu,
YouTube,"Ingat jaman dualisme pssi (isl vs ipl) 

Nah itu orang nya lagi nongol 😂",1 tahun yang lalu,
YouTube,"Bilang kalah lawan irak terus, disana tdk ada ivar dan sandy wals pun",1 tahun yang lalu,
YouTube,#boikottowel,1 tahun yang lalu,
YouTube,Gonta ganti Mulu yg di kritisi JD yg mana sih mau nya,1 tahun yang lalu,
YouTube,Tim nya towel suruh panggil pelatih yg dia mau n buat tim yg dia mau abis itu duelin aja 😂,1 tahun yang lalu,
YouTube,Sedih lihat towel,1 tahun yang lalu,
YouTube,Nie towel nie ngmng apa sih? Liatnya kekalahan muluuuuu🤡,1 tahun yang lalu,
YouTube,"Dinegeri kita jika mie instan masih mnjdi pavoritnya ,sulit ditmukan calon atlet yg mampu berlaku pro..sdh cukuplah pengalaman kita bagaimna para pemain timnas yg tidak disiplin bahkan ad yg sempt2 nya ke bar dulu padahal lusanya tanding..",1 tahun yang lalu (diedit),
YouTube,"Wah wah pengamat politik kok bisa terjun jadi pengamat bola, lucu",1 tahun yang lalu,
YouTube,Towel cangkem bosok..,1 tahun yang lalu,
YouTube,Towel pas jadi bagian pssi bisa apa.... Remuk..  Aff mulu jangka panjangnya.. Taikkkk,1 tahun yang lalu,
YouTube,Sangat disayangkan makhluk yg bernama Towel ini masih jg di kasih panggung pada hal yg ada dari dia adalah Negatif thinking semua ttg timnas,1 tahun yang lalu,
YouTube,Cocot towel bosok,1 tahun yang lalu,
YouTube,Towel -towel,1 tahun yang lalu,
YouTube,baru ini yg di ributin dulu kemana ?,1 tahun yang lalu,
YouTube,Si towel kok ngeyel maunya apa sih.,1 tahun yang lalu,
YouTube,Cuma pak erick tohir yg bisa jawab towel ...kalau pak erick tohir juga nggak mampu..tinggal kita pasrahkan ke malaikat pusat saja silahkan di bungkam si towel..😂😂😂,1 tahun yang lalu,
YouTube,"Wajar anak istrinya towel diserang, gua setuju sama yg nyerang kalo begitu 🤣🤣🤣",1 tahun yang lalu,
YouTube,Yabg diincar towel ini cuma narasi kebencian terhadap STY dan mengabaikan kinerja STY,1 tahun yang lalu,
YouTube,Towel si towel towel,1 tahun yang lalu,
YouTube,Tambah gak jelas ini bung handuk,1 tahun yang lalu,
YouTube,"STY dan Erick T The best buat PSSI dan NKRI .
Pemain lokal nasuk ke Club Nasional bkn sasarannya bonus dan bkn verarti tdk menghargai pd perannya .
Saat kalian ada di Vlub basional mk targetmu utk jeluar begeri atau di veli oleh club bergengsi .
Di liga itulah j pengantar utk masuk k lub nasional .",1 tahun yang lalu,
YouTube,Sekelas Prancis saja itu lhoo ada pemainnya yang lahir di luar negaranya,1 tahun yang lalu,
YouTube,Pak hàmdan dikeroyok manusia2 GOA,1 tahun yang lalu,
YouTube,Coba si towel suruh jadi pelatih,1 tahun yang lalu,
YouTube,"You pemain bola anggap liga itu jembatanmu utk nemasuku liga bergengsi .
Jk hanya mengandalkan liga lokal gk bakal bs nenjamin karirmu dan tingkatanmu hanya begitu aja.",1 tahun yang lalu,
YouTube,Kasih ajar yg blum paham bang Hamdan,1 tahun yang lalu,
YouTube,sing sabar ya pk hamdan,1 tahun yang lalu,
YouTube,"DARI DULU YANG DIPERMASALAHKAN KOK NATURALISASI MULU SIH, RIBET BANGET DEH JADI ORANG INDO, HAL YANG GA PERLU DIPERDEBATKAN KENAPA JADI PERDEBATAN, INTINYA KAN UNTUK BANGSA.",1 tahun yang lalu,
YouTube,"towel mulai nyocot, di balik omongan towel itu pasti ada udang di balik batu, sudah tidak bisa di ragukan lagi kalao towel adalah mafia bola di dalam negeri",1 tahun yang lalu,
YouTube,Towelll taiiii mulut busukk,1 tahun yang lalu,
YouTube,"Orang malaysia, singapura, filipina, maroko, perancis, al jazira, amerika serikat, china tertawa kalo lihat statement toel",1 tahun yang lalu,
YouTube,"Konyol wel wel, di serang pribadi gak mau. Najissss",1 tahun yang lalu,
YouTube,Toel bisamu apa ? Di indo lu gak laku susah cari makan ya?,1 tahun yang lalu,
YouTube,Tuwil cengar cengir 😂😂😂,1 tahun yang lalu,
YouTube,Terbaiklah kau ngomel² bung towel kayak ibu² dapur🤭😜😜,1 tahun yang lalu,
YouTube,"Naturalisasi perlu tapi lebih perlu lagi perubahan nyata secara menyeluruh ngak ada juara dan prestasi tanpa kerja keras dan bagus dalam kompetisi yang propersional bagus kompetitif,Argentina perlu bertahun2 jadi juara setelah era Maradona ngak aktif lagi",1 tahun yang lalu,
YouTube,"Towel adalah bagian mafia bola.

Cek saja rekam jejaknya.",1 tahun yang lalu,
YouTube,Orang ini kemana aja ketika scot macmanamy pelatihnya. Toel toel,1 tahun yang lalu,
YouTube,Uadah towel kamu tuh gk bisa apa 2 ..gk bisa kamu mau nyingkirkan STY....Jahit aja bacotnya towel..baru bisa diem...TOWEL ITU MAWIA BOLA...CARI KESALAHAN TERUS ...,1 tahun yang lalu,
YouTube,"Selamat bung towel...
Anda dapat panggung lagi,,auto dapet duit...
Lo kalo gak gitu gak dapet duit kan😂😂",1 tahun yang lalu,
YouTube,"Ada towei, aku tdk melanjutkan mendengarkannya.",1 tahun yang lalu,
YouTube,Kasi aja towel latih indonesia,1 tahun yang lalu,
YouTube,Indonesia lucu pengamat dah kya mntan pelatih profesional,1 tahun yang lalu,
YouTube,"Seharusnya mengkritik itu lihat apa yg di target kn tercapai atau tdk  , target PSSI usia 23 adlh 8 besar ,, kalau itu gagal , you bisa kritik pelatih , pemain , perumgus pssi sampai ketua pssi klau bisa mundur ,,, Tapi target kan tercapai malah masuk 4 hesar lalu masalah dimana di kritik habis2 ,,,",1 tahun yang lalu,
YouTube,"Cuma berani cuap2 doang tu towell,..!!!kalau berani debat dengan pak erick...",1 tahun yang lalu,
YouTube,"Naturalisasi perlu tapi  jangan kebablasan, kita juga perlu ada orang yg seperti bung towell.",1 tahun yang lalu,
YouTube,Towel towel kapan la kw sadar udah muak aku sama ucapan mu sama pembahasan mu itu aja ngak ada yg lain ouo dasar mafia bola kaw taik towel,1 tahun yang lalu,
